Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
SETD9	5q11.2	6.44	6.70	0.87	0.78	-0.26	7.052e-3	0.0489	(B) White
GOT2	16q21	11.09	11.25	0.54	0.48	-0.16	7.058e-3	0.0489	(B) White
SFTA2	6p21.33	3.93	4.83	2.94	2.89	-0.90	7.061e-3	0.0489	(B) White
FLVCR1-DT	1q32.3	3.94	4.33	1.25	1.26	-0.39	7.062e-3	0.0489	(B) White
MAF1	8q24.3	11.46	11.27	0.61	0.51	0.18	7.073e-3	0.0490	(A) Black or African American
TPM3	1q21.3	13.09	12.95	0.48	0.49	0.15	7.096e-3	0.0491	(A) Black or African American
SRP68	17q25.1	10.98	10.85	0.45	0.38	0.14	7.099e-3	0.0491	(A) Black or African American
GLI1	12q13.3	4.54	5.12	1.88	1.79	-0.57	7.100e-3	0.0491	(B) White
C2ORF68	2p11.2	10.16	9.98	0.62	0.47	0.18	7.108e-3	0.0491	(A) Black or African American
STXBP3	1p13.3	9.58	9.39	0.57	0.72	0.19	7.109e-3	0.0491	(A) Black or African American
PRRX1	1q24.2	8.76	9.33	1.85	1.84	-0.57	7.117e-3	0.0491	(B) White
TMEM184A	7p22.3	9.06	9.54	1.54	1.51	-0.47	7.121e-3	0.0492	(B) White
CLN6	15q23	10.21	10.41	0.65	0.65	-0.20	7.133e-3	0.0492	(B) White
CYFIP1	15q11.2	11.26	11.43	0.54	0.56	-0.17	7.134e-3	0.0492	(B) White
TSPAN8	12q21.1	5.93	6.88	3.14	2.75	-0.94	7.134e-3	0.0492	(B) White
SCARNA16	17q25.2	1.41	1.14	0.86	0.89	0.27	7.138e-3	0.0492	(A) Black or African American
RFPL1	22q12.2	0.85	0.59	0.82	0.84	0.25	7.140e-3	0.0492	(A) Black or African American
EPN3	17q21.33	8.69	9.12	1.37	1.37	-0.42	7.141e-3	0.0492	(B) White
GPR1	2q33.3	1.46	1.82	1.13	1.19	-0.35	7.154e-3	0.0492	(B) White
AURKAP1	1q41	3.89	3.58	1.02	0.95	0.31	7.169e-3	0.0493	(A) Black or African American
ZNF826P	19p12	4.45	5.08	2.01	2.13	-0.63	7.174e-3	0.0493	(B) White
NEURL2	20q13.12	5.11	4.78	1.11	0.92	0.33	7.175e-3	0.0493	(A) Black or African American
HHEX	10q23.33	6.04	5.68	1.19	1.05	0.36	7.191e-3	0.0494	(A) Black or African American
TLE3	15q23	10.17	10.38	0.68	0.66	-0.21	7.196e-3	0.0494	(B) White
PIH1D1	19q13.33	10.77	10.56	0.71	0.50	0.21	7.200e-3	0.0494	(A) Black or African American
RPL8	8q24.3	15.39	15.15	0.80	0.73	0.24	7.201e-3	0.0494	(A) Black or African American
MARCH10	17q23.2	3.52	2.81	2.32	2.20	0.71	7.206e-3	0.0495	(A) Black or African American
HSPD1	2q33.1	13.24	13.06	0.54	0.63	0.17	7.216e-3	0.0495	(A) Black or African American
U2AF1L4	19q13.12	7.56	7.30	0.86	0.72	0.26	7.218e-3	0.0495	(A) Black or African American
EIF2A	3q25.1	10.76	10.61	0.45	0.66	0.15	7.230e-3	0.0496	(A) Black or African American
ELK3	12q23.1	7.47	7.85	1.27	1.12	-0.38	7.239e-3	0.0496	(B) White
ZNF710	15q26.1	7.78	8.09	1.02	0.98	-0.31	7.242e-3	0.0496	(B) White
PSMG4	6p25.2	7.94	8.16	0.71	0.77	-0.22	7.282e-3	0.0498	(B) White
GRHL3	1p36.11	4.85	5.43	1.87	1.92	-0.58	7.296e-3	0.0499	(B) White
RPN1	3q21.3	13.23	13.09	0.46	0.43	0.14	7.311e-3	0.0500	(A) Black or African American
APMAP	20p11.21	11.71	11.51	0.67	0.60	0.20	7.317e-3	0.0500	(A) Black or African American
SLC28A3	9q21.32-q21.33	3.34	4.01	2.23	1.98	-0.67	7.322e-3	0.0500	(B) White
C1QL3	10p13	3.01	2.61	1.24	1.42	0.39	7.340e-3	0.0501	(A) Black or African American
CEP63	3q22.2	8.70	8.58	0.36	0.42	0.12	7.348e-3	0.0502	(A) Black or African American
TAS2R14	12p13.2	2.76	2.41	1.14	1.09	0.35	7.366e-3	0.0503	(A) Black or African American
ISM2	14q24.3	3.41	2.89	1.73	1.65	0.53	7.368e-3	0.0503	(A) Black or African American
XRCC6	22q13.2	12.72	12.58	0.48	0.40	0.14	7.396e-3	0.0505	(A) Black or African American
PHACTR4	1p35.3	10.64	10.79	0.50	0.50	-0.15	7.409e-3	0.0505	(B) White
ZNF358	19p13.2	10.91	11.16	0.81	0.76	-0.25	7.414e-3	0.0505	(B) White
MIR4435-2HG	2q13	7.80	7.49	1.01	0.97	0.31	7.423e-3	0.0506	(A) Black or African American
CFL1	11q13.1	14.31	14.44	0.45	0.40	-0.13	7.431e-3	0.0506	(B) White
ZBED4	22q13.33	9.35	9.54	0.65	0.57	-0.19	7.437e-3	0.0506	(B) White
RRP7BP	22q13.2	7.23	7.02	0.69	0.61	0.21	7.457e-3	0.0507	(A) Black or African American
PHLDA2	11p15.4	7.47	7.94	1.54	1.46	-0.47	7.458e-3	0.0507	(B) White
PDE6G	17q25.3	4.34	3.67	2.27	1.79	0.67	7.474e-3	0.0508	(A) Black or African American
FUT3	19p13.3	6.52	7.19	2.20	2.20	-0.67	7.491e-3	0.0509	(B) White
NRDC	1p32.3	11.49	11.38	0.38	0.34	0.11	7.495e-3	0.0509	(A) Black or African American
RIDA	8q22.2	8.79	8.58	0.66	0.76	0.21	7.496e-3	0.0509	(A) Black or African American
ZNF592	15q25.3	10.14	10.27	0.43	0.42	-0.13	7.500e-3	0.0509	(B) White
LRRC24	8q24.3	4.08	3.61	1.57	1.44	0.47	7.523e-3	0.0511	(A) Black or African American
NME2	17q21.33	13.41	13.19	0.74	0.62	0.22	7.531e-3	0.0511	(A) Black or African American
MSL1	17q21.1	10.92	10.75	0.58	0.49	0.17	7.531e-3	0.0511	(A) Black or African American
BLNK	10q24.1	7.55	7.94	1.29	1.23	-0.39	7.534e-3	0.0511	(B) White
GALNT10	5q33.2	9.55	9.94	1.29	1.15	-0.39	7.540e-3	0.0511	(B) White
CSTL1	20p11.21	0.86	0.50	1.26	0.83	0.36	7.549e-3	0.0511	(A) Black or African American
ELF5	11p13	4.22	5.10	2.90	2.74	-0.88	7.555e-3	0.0512	(B) White
TSPAN14	10q23.1	11.87	12.02	0.48	0.54	-0.15	7.572e-3	0.0512	(B) White
SCN4A	17q23.3	2.15	1.63	1.67	1.70	0.51	7.574e-3	0.0512	(A) Black or African American
GLT8D1	3p21.1	10.13	9.98	0.51	0.41	0.15	7.579e-3	0.0512	(A) Black or African American
HSPA9	5q31.2	12.30	12.15	0.50	0.49	0.15	7.579e-3	0.0512	(A) Black or African American
SETDB1	1q21.3	10.45	10.26	0.62	0.52	0.18	7.580e-3	0.0512	(A) Black or African American
CDON	11q24.2	7.51	7.15	1.16	1.19	0.36	7.588e-3	0.0513	(A) Black or African American
LRP1B	2q22.1-q22.2	2.38	1.84	1.78	1.76	0.54	7.595e-3	0.0513	(A) Black or African American
ACBD6	1q25.2-q25.3	9.30	9.13	0.54	0.56	0.17	7.595e-3	0.0513	(A) Black or African American
SS18	18q11.2	11.13	10.99	0.45	0.37	0.13	7.626e-3	0.0515	(A) Black or African American
RAB30	11q14.1	4.58	4.91	1.13	0.95	-0.34	7.629e-3	0.0515	(B) White
SUMO1	2q33.1	11.49	11.35	0.44	0.57	0.14	7.634e-3	0.0515	(A) Black or African American
FAM3D	3p14.2	4.10	4.82	2.34	2.42	-0.72	7.634e-3	0.0515	(B) White
SCO1	17p13.1	8.93	8.76	0.53	0.57	0.16	7.657e-3	0.0516	(A) Black or African American
ITPR2	12p11.23	8.60	8.96	1.19	1.14	-0.36	7.659e-3	0.0516	(B) White
USP1	1p31.3	10.15	9.95	0.65	0.76	0.21	7.659e-3	0.0516	(A) Black or African American
KCNMA1	10q22.3	7.38	7.88	1.61	1.72	-0.50	7.670e-3	0.0516	(B) White
MIER2	19p13.3	8.95	9.13	0.61	0.54	-0.18	7.674e-3	0.0516	(B) White
CATSPERB	14q32.12	3.45	4.01	1.85	1.80	-0.56	7.683e-3	0.0517	(B) White
KIAA2026	9p24.1	8.98	9.21	0.78	0.69	-0.23	7.699e-3	0.0517	(B) White
MANBA	4q24	9.38	9.17	0.72	0.63	0.21	7.700e-3	0.0517	(A) Black or African American
NRL	14q11.2-q12	5.11	5.32	0.69	0.67	-0.21	7.726e-3	0.0519	(B) White
FBXL2	3p22.3	7.28	6.90	1.23	1.23	0.37	7.750e-3	0.0520	(A) Black or African American
POLE4	2p12	9.43	9.19	0.77	0.75	0.23	7.765e-3	0.0521	(A) Black or African American
GDPD2	Xq13.1	1.96	1.42	1.81	1.52	0.54	7.771e-3	0.0521	(A) Black or African American
MCL1	1q21.2	12.66	12.48	0.64	0.52	0.19	7.775e-3	0.0521	(A) Black or African American
MAST2	1p34.1	10.36	10.52	0.50	0.61	-0.16	7.780e-3	0.0521	(B) White
IL11RA	9p13.3	7.25	6.94	1.00	1.07	0.31	7.781e-3	0.0521	(A) Black or African American
VSIG4	Xq12	7.19	6.77	1.35	1.48	0.42	7.785e-3	0.0521	(A) Black or African American
MGC16275	17q25.1	5.18	4.92	0.87	0.81	0.26	7.801e-3	0.0522	(A) Black or African American
EMX1	2p13.2	1.15	0.58	1.98	1.35	0.57	7.808e-3	0.0523	(A) Black or African American
ASB14	3p14.3	3.06	3.30	0.79	0.76	-0.24	7.809e-3	0.0523	(B) White
SURF1	9q34.2	9.68	9.48	0.68	0.55	0.20	7.813e-3	0.0523	(A) Black or African American
FBXW7	4q31.3	8.40	8.55	0.51	0.53	-0.16	7.821e-3	0.0523	(B) White
IL12B	5q33.3	1.25	0.94	1.02	0.95	0.31	7.828e-3	0.0523	(A) Black or African American
GABARAPL2	16q23.1	10.36	10.20	0.52	0.45	0.15	7.853e-3	0.0525	(A) Black or African American
STOML2	9p13.3	11.24	11.07	0.57	0.47	0.17	7.862e-3	0.0525	(A) Black or African American
BRWD3	Xq21.1	7.24	7.55	1.10	0.75	-0.31	7.871e-3	0.0525	(B) White
IL31RA	5q11.2	2.11	1.71	1.33	1.33	0.40	7.878e-3	0.0526	(A) Black or African American
TOMM20	1q42.3	12.60	12.44	0.48	0.59	0.16	7.908e-3	0.0528	(A) Black or African American
GNAI2	3p21.31	12.43	12.58	0.50	0.50	-0.15	7.911e-3	0.0528	(B) White
AGTPBP1	9q21.33	8.45	8.29	0.55	0.55	0.17	7.918e-3	0.0528	(A) Black or African American
TUSC1	9p21.2	7.75	7.35	1.27	1.39	0.40	7.927e-3	0.0528	(A) Black or African American
ACVR2B	3p22.2	8.70	8.46	0.79	0.66	0.23	7.929e-3	0.0528	(A) Black or African American
SPPL2B	19p13.3	10.58	10.80	0.72	0.70	-0.22	7.934e-3	0.0528	(B) White
LIPT2	11q13.4	5.31	5.07	0.78	0.78	0.24	7.954e-3	0.0529	(A) Black or African American
WDR19	4p14	8.87	8.63	0.81	0.67	0.24	7.955e-3	0.0529	(A) Black or African American
ANKRD33	12q13.13	1.52	1.02	1.68	1.38	0.49	7.956e-3	0.0529	(A) Black or African American
NXPE1	11q23.2	0.24	0.41	0.52	0.67	-0.17	7.960e-3	0.0529	(B) White
ADAMTS2	5q35.3	5.98	6.44	1.50	1.50	-0.46	7.964e-3	0.0529	(B) White
UBE2Q2P1	15q25.2	3.26	3.61	1.18	1.12	-0.35	7.965e-3	0.0529	(B) White
SUCLG1	2p11.2	10.59	10.47	0.42	0.42	0.13	7.965e-3	0.0529	(A) Black or African American
BTN3A2	6p22.2	10.10	9.82	0.92	0.96	0.28	7.992e-3	0.0530	(A) Black or African American
ZMIZ1-AS1	10q22.3	4.16	3.84	1.06	0.99	0.32	7.999e-3	0.0531	(A) Black or African American
ATP5MGL	22q13.2	1.26	1.50	0.82	0.73	-0.24	8.007e-3	0.0531	(B) White
NUTF2	16q22.1	11.38	11.56	0.59	0.54	-0.18	8.020e-3	0.0532	(B) White
ZDHHC20	13q12.11	6.62	7.14	1.76	1.41	-0.51	8.022e-3	0.0532	(B) White
TNRC18	7p22.1	11.75	11.93	0.59	0.57	-0.18	8.029e-3	0.0532	(B) White
RPS3A	4q31.3	12.53	12.32	0.69	0.64	0.21	8.044e-3	0.0533	(A) Black or African American
ZNF16	8q24.3	8.34	8.18	0.53	0.45	0.16	8.050e-3	0.0533	(A) Black or African American
GLDN	15q21.2	4.78	4.21	1.85	1.96	0.57	8.057e-3	0.0533	(A) Black or African American
RTP4	3q27.3	7.26	6.75	1.70	1.59	0.51	8.057e-3	0.0533	(A) Black or African American
ZBTB42	14q32.33	8.90	8.68	0.74	0.75	0.23	8.060e-3	0.0533	(A) Black or African American
CDC42BPG	11q13.1	8.70	9.00	0.99	0.92	-0.30	8.060e-3	0.0533	(B) White
AVPR1A	12q14.2	3.08	3.66	1.93	1.87	-0.58	8.066e-3	0.0533	(B) White
CPQ	8q22.1	8.48	8.23	0.80	0.86	0.25	8.097e-3	0.0535	(A) Black or African American
XPO4	13q12.11	8.92	9.10	0.60	0.61	-0.18	8.115e-3	0.0536	(B) White
ZMAT3	3q26.32	5.71	6.03	1.05	1.04	-0.32	8.119e-3	0.0536	(B) White
NINJ2	12p13.33	5.34	5.74	1.30	1.28	-0.39	8.124e-3	0.0536	(B) White
HPR	16q22.2	2.92	3.85	3.03	3.19	-0.93	8.129e-3	0.0536	(B) White
ZNF706	8q22.3	10.39	10.25	0.49	0.47	0.15	8.140e-3	0.0537	(A) Black or African American
DENND2C	1p13.2	4.25	3.92	1.06	1.23	0.33	8.141e-3	0.0537	(A) Black or African American
FAM122C	Xq26.3	5.27	5.54	0.90	0.93	-0.27	8.150e-3	0.0537	(B) White
KEAP1	19p13.2	10.99	10.80	0.63	0.60	0.19	8.172e-3	0.0538	(A) Black or African American
HOXA6	7p15.2	2.81	3.44	2.11	2.06	-0.63	8.195e-3	0.0539	(B) White
RPS14	5q33.1	14.06	13.84	0.75	0.69	0.22	8.206e-3	0.0540	(A) Black or African American
NDUFB4	3q13.33	11.23	11.39	0.55	0.52	-0.16	8.208e-3	0.0540	(B) White
ZNF792	19q13.11	6.76	6.54	0.72	0.70	0.22	8.212e-3	0.0540	(A) Black or African American
DDO	6q21	5.15	4.68	1.57	1.42	0.47	8.212e-3	0.0540	(A) Black or African American
MBLAC2	5q14.3	6.97	7.20	0.75	0.69	-0.22	8.214e-3	0.0540	(B) White
ARHGAP5	14q12	10.43	10.67	0.80	0.79	-0.24	8.228e-3	0.0540	(B) White
PLSCR3	17p13.1	9.48	9.67	0.61	0.64	-0.19	8.229e-3	0.0540	(B) White
OSGIN1	16q23.3	6.69	7.12	1.46	1.29	-0.43	8.242e-3	0.0541	(B) White
SUGT1P4-STRA6LP-CCDC180	9q22.33	7.03	6.52	1.67	1.73	0.51	8.246e-3	0.0541	(A) Black or African American
NEPRO	3q13.2	9.87	9.74	0.41	0.46	0.13	8.250e-3	0.0541	(A) Black or African American
SLC26A4	7q22.3	2.94	3.34	1.32	1.39	-0.40	8.283e-3	0.0543	(B) White
GRSF1	4q13.3	11.30	11.18	0.40	0.41	0.12	8.286e-3	0.0543	(A) Black or African American
SYCE2	19p13.13	4.36	4.00	1.16	1.27	0.36	8.313e-3	0.0544	(A) Black or African American
IER3	6p21.33	11.04	11.40	1.22	1.19	-0.37	8.316e-3	0.0544	(B) White
CSAG3	Xq28	2.76	2.04	2.42	2.32	0.73	8.319e-3	0.0544	(A) Black or African American
HILPDA	7q32.1	9.03	9.36	1.07	1.11	-0.33	8.339e-3	0.0545	(B) White
SEPTIN2	2q37.3	12.89	13.01	0.43	0.41	-0.13	8.339e-3	0.0545	(B) White
PRKG1	10q11.23-q21.1	2.93	3.42	1.63	1.52	-0.48	8.344e-3	0.0546	(B) White
TSPAN11	12p11.21	6.82	7.44	2.07	1.89	-0.61	8.347e-3	0.0546	(B) White
CCNT2	2q21.3	9.38	9.60	0.76	0.68	-0.22	8.354e-3	0.0546	(B) White
ATP6V1E1	22q11.21	10.93	10.79	0.49	0.42	0.14	8.371e-3	0.0547	(A) Black or African American
PRKAA2	1p32.2	7.92	7.52	1.32	1.38	0.40	8.376e-3	0.0547	(A) Black or African American
BAG4	8p11.23	6.68	7.02	1.16	0.86	-0.33	8.388e-3	0.0547	(B) White
CAMTA1	1p36.31-p36.23	9.20	9.03	0.54	0.61	0.17	8.408e-3	0.0548	(A) Black or African American
SNHG6	8q13.1|8q13	10.43	10.18	0.85	0.76	0.25	8.410e-3	0.0548	(A) Black or African American
DICER1	14q32.13	10.26	10.47	0.70	0.66	-0.21	8.412e-3	0.0548	(B) White
STAP1	4q13.2	2.37	1.93	1.43	1.48	0.43	8.430e-3	0.0549	(A) Black or African American
CST2	20p11.21	1.74	2.38	1.99	2.45	-0.63	8.437e-3	0.0550	(B) White
RNF182	6p23	4.81	4.05	2.50	2.45	0.75	8.445e-3	0.0550	(A) Black or African American
S100PBP	1p35.1	8.81	8.68	0.40	0.45	0.13	8.466e-3	0.0551	(A) Black or African American
LINC00896	22q11.21	3.39	2.94	1.49	1.47	0.45	8.493e-3	0.0553	(A) Black or African American
IFNAR2	21q22.11	8.35	8.16	0.61	0.70	0.19	8.497e-3	0.0553	(A) Black or African American
KHDRBS1	1p35.2	12.18	12.08	0.33	0.36	0.10	8.508e-3	0.0553	(A) Black or African American
RNF24	20p13	8.02	8.25	0.79	0.66	-0.23	8.508e-3	0.0553	(B) White
C1ORF116	1q32.1	7.58	8.17	1.99	1.76	-0.59	8.522e-3	0.0554	(B) White
KLRC3	12p13.2	1.55	1.15	1.37	1.20	0.40	8.540e-3	0.0555	(A) Black or African American
MED15	22q11.21	11.15	11.30	0.48	0.54	-0.15	8.553e-3	0.0555	(B) White
HAUS5	19q13.12	9.17	8.98	0.66	0.55	0.19	8.555e-3	0.0555	(A) Black or African American
PAXIP1	7q36.2	8.43	8.60	0.58	0.60	-0.18	8.556e-3	0.0555	(B) White
TARBP2	12q13.13	9.79	9.60	0.66	0.54	0.19	8.557e-3	0.0555	(A) Black or African American
C16ORF91	16p13.3	7.96	7.79	0.58	0.56	0.17	8.597e-3	0.0557	(A) Black or African American
ALDH16A1	19q13.33	10.42	10.21	0.72	0.59	0.21	8.604e-3	0.0557	(A) Black or African American
MRE11	11q21	8.56	8.35	0.70	0.68	0.21	8.604e-3	0.0557	(A) Black or African American
RNF227	17p13.1	6.97	7.18	0.69	0.68	-0.21	8.614e-3	0.0558	(B) White
GIPC3	19p13.3	5.88	6.20	1.10	0.96	-0.32	8.639e-3	0.0559	(B) White
CAPN15	16p13.3	10.35	10.55	0.68	0.64	-0.20	8.639e-3	0.0559	(B) White
LOC399815	10q26.13	2.59	1.98	2.07	1.82	0.61	8.650e-3	0.0560	(A) Black or African American
DLX4	17q21.33	4.97	4.52	1.45	1.63	0.45	8.655e-3	0.0560	(A) Black or African American
ARHGAP31	3q13.32-q13.33	7.35	7.65	1.03	0.89	-0.30	8.661e-3	0.0560	(B) White
FILIP1L	3q12.1	8.14	8.57	1.43	1.34	-0.42	8.673e-3	0.0560	(B) White
CCNDBP1	15q15.2	9.11	8.92	0.65	0.58	0.19	8.674e-3	0.0560	(A) Black or African American
NDUFA12	12q22	9.65	9.49	0.51	0.56	0.16	8.681e-3	0.0560	(A) Black or African American
RASD2	22q12.3	5.65	6.01	1.21	1.21	-0.36	8.688e-3	0.0561	(B) White
PPP1R13L	19q13.32	9.36	9.62	0.85	0.88	-0.26	8.694e-3	0.0561	(B) White
ZNF621	3p22.1	9.05	9.23	0.62	0.59	-0.18	8.703e-3	0.0561	(B) White
DUSP28	2q37.3	6.68	6.52	0.55	0.53	0.16	8.716e-3	0.0562	(A) Black or African American
WDR45B	17q25.3	11.60	11.78	0.60	0.56	-0.18	8.717e-3	0.0562	(B) White
PGBD5	1q42.13	6.29	5.81	1.57	1.67	0.48	8.718e-3	0.0562	(A) Black or African American
MARCH9	12q14.1	9.05	9.20	0.52	0.48	-0.15	8.720e-3	0.0562	(B) White
EIF6	20q11.22	11.71	11.52	0.63	0.55	0.18	8.723e-3	0.0562	(A) Black or African American
TRH	3q22.1	3.14	2.12	3.59	2.60	1.02	8.754e-3	0.0563	(A) Black or African American
RHOG	11p15.4	10.13	10.30	0.57	0.54	-0.17	8.769e-3	0.0564	(B) White
CHPF	2q35	11.97	12.23	0.84	0.86	-0.25	8.790e-3	0.0565	(B) White
USP6NL	10p14	9.31	9.55	0.82	0.67	-0.24	8.790e-3	0.0565	(B) White
BCL10	1p22.3	9.11	9.31	0.67	0.66	-0.20	8.794e-3	0.0565	(B) White
NXT1	20p11.21	8.95	8.78	0.59	0.51	0.17	8.802e-3	0.0565	(A) Black or African American
COMMD9	11p13	9.68	9.84	0.56	0.45	-0.16	8.818e-3	0.0566	(B) White
PRAP1	10q26.3	4.78	3.89	3.03	2.64	0.89	8.828e-3	0.0567	(A) Black or African American
PRKCI	3q26.2	10.49	10.22	0.93	0.74	0.27	8.830e-3	0.0567	(A) Black or African American
HOOK2	19p13.13	9.80	9.55	0.88	0.71	0.25	8.837e-3	0.0567	(A) Black or African American
HMBOX1	8p21.1-p12	5.98	6.25	0.96	0.72	-0.28	8.849e-3	0.0567	(B) White
RER1	1p36.32	11.49	11.36	0.43	0.38	0.13	8.851e-3	0.0567	(A) Black or African American
CLDN6	16p13.3	5.50	4.20	4.41	4.03	1.30	8.853e-3	0.0567	(A) Black or African American
GGA3	17q25.1	9.80	9.64	0.51	0.53	0.15	8.873e-3	0.0568	(A) Black or African American
FOXN2	2p16.3	8.35	8.59	0.78	0.78	-0.23	8.879e-3	0.0568	(B) White
ZBTB5	9p13.2	8.96	8.80	0.55	0.51	0.16	8.893e-3	0.0569	(A) Black or African American
PDGFRL	8p22	6.78	6.32	1.50	1.69	0.46	8.898e-3	0.0569	(A) Black or African American
FLNB	3p14.3	11.87	12.06	0.64	0.61	-0.19	8.899e-3	0.0569	(B) White
LINC01002	19p13.3	7.40	7.87	1.64	1.38	-0.47	8.907e-3	0.0569	(B) White
AMOTL2	3q22.2	10.44	10.17	0.93	0.87	0.27	8.931e-3	0.0571	(A) Black or African American
COG5	7q22.3	9.30	9.48	0.60	0.51	-0.17	8.961e-3	0.0572	(B) White
SARNP	12q13.2	10.43	10.25	0.59	0.56	0.18	8.972e-3	0.0573	(A) Black or African American
HLA-E	6p22.1	12.79	12.52	0.87	0.92	0.26	8.974e-3	0.0573	(A) Black or African American
NID1	1q42.3	9.54	9.89	1.16	1.18	-0.35	8.983e-3	0.0573	(B) White
CD302	2q24.2	7.98	8.25	0.89	1.02	-0.28	8.998e-3	0.0574	(B) White
OAS1	12q24.13	9.13	8.65	1.58	1.69	0.48	9.007e-3	0.0574	(A) Black or African American
PTGS1	9q33.2	9.91	9.21	2.34	2.23	0.69	9.022e-3	0.0575	(A) Black or African American
TSC2	16p13.3	11.25	11.40	0.49	0.57	-0.15	9.024e-3	0.0575	(B) White
ATP5MD	10q24.33	10.30	10.07	0.75	0.82	0.23	9.028e-3	0.0575	(A) Black or African American
MARCH1	4q32.2-q32.3	4.95	4.60	1.18	1.08	0.35	9.037e-3	0.0575	(A) Black or African American
ZBTB40	1p36.12	9.23	9.39	0.54	0.51	-0.16	9.052e-3	0.0576	(B) White
LOC344967	4p14	2.06	1.81	0.81	0.89	0.25	9.058e-3	0.0576	(A) Black or African American
SNX22	15q22.31	7.99	7.68	1.06	0.91	0.31	9.058e-3	0.0576	(A) Black or African American
FARS2	6p25.1	7.84	7.68	0.52	0.47	0.15	9.059e-3	0.0576	(A) Black or African American
OSGIN2	8q21.3	9.27	9.05	0.71	0.77	0.22	9.061e-3	0.0576	(A) Black or African American
ZNF416	19q13.43	6.78	6.61	0.57	0.57	0.17	9.062e-3	0.0576	(A) Black or African American
CCN5	20q13.12	3.97	3.38	2.01	1.86	0.59	9.081e-3	0.0577	(A) Black or African American
NWD1	19p13.11	5.83	6.57	2.58	2.25	-0.75	9.083e-3	0.0577	(B) White
B4GALNT3	12p13.33	9.05	9.54	1.69	1.50	-0.49	9.091e-3	0.0577	(B) White
GSTM1	1p13.3	6.81	5.86	3.28	2.76	0.95	9.096e-3	0.0577	(A) Black or African American
IGFBP2	2q35	12.92	12.42	1.64	1.76	0.50	9.097e-3	0.0577	(A) Black or African American
THOC5	22q12.2	9.34	9.12	0.76	0.58	0.22	9.100e-3	0.0577	(A) Black or African American
IFI6	1p35.3	12.47	11.93	1.76	2.04	0.55	9.101e-3	0.0577	(A) Black or African American
LMAN2L	2q11.2	9.79	9.64	0.50	0.49	0.15	9.108e-3	0.0577	(A) Black or African American
TSKU	11q13.5	10.86	11.20	1.17	1.09	-0.35	9.112e-3	0.0577	(B) White
DLGAP1	18p11.31	4.85	4.31	1.81	1.78	0.54	9.122e-3	0.0577	(A) Black or African American
NHEJ1	2q35	8.04	7.91	0.43	0.46	0.13	9.131e-3	0.0578	(A) Black or African American
KLK8	19q13.41	5.54	4.46	3.73	3.12	1.08	9.142e-3	0.0578	(A) Black or African American
VMO1	17p13.2	5.16	4.68	1.65	1.53	0.48	9.144e-3	0.0578	(A) Black or African American
MDK	11p11.2	14.02	13.70	1.01	1.17	0.31	9.147e-3	0.0578	(A) Black or African American
ZNF519	18p11.21	5.66	5.37	0.95	0.99	0.28	9.161e-3	0.0579	(A) Black or African American
PCDH17	13q21.1	6.98	7.33	1.15	1.17	-0.34	9.202e-3	0.0581	(B) White
ZNF507	19q13.11	9.14	8.92	0.78	0.51	0.22	9.205e-3	0.0581	(A) Black or African American
ZNF137P	19q13.41	6.82	6.62	0.65	0.75	0.20	9.207e-3	0.0581	(A) Black or African American
ZCCHC17	1p35.2	9.81	9.68	0.47	0.42	0.14	9.207e-3	0.0581	(A) Black or African American
EIF2AK4	15q15.1	9.77	9.93	0.57	0.43	-0.16	9.210e-3	0.0581	(B) White
HSPA4L	4q28.1	5.73	6.21	1.57	1.72	-0.48	9.213e-3	0.0581	(B) White
PLSCR1	3q24	10.12	9.82	0.99	1.06	0.30	9.226e-3	0.0581	(A) Black or African American
DCDC2	6p22.3	9.14	8.58	1.94	1.76	0.57	9.240e-3	0.0582	(A) Black or African American
SUB1	5p13.3	11.80	11.64	0.49	0.65	0.16	9.241e-3	0.0582	(A) Black or African American
ZNF777	7q36.1	9.22	9.36	0.45	0.49	-0.14	9.242e-3	0.0582	(B) White
GADD45A	1p31.3	9.63	9.32	1.04	0.94	0.30	9.250e-3	0.0582	(A) Black or African American
LVRN	5q23.1	1.89	1.47	1.45	1.23	0.42	9.265e-3	0.0583	(A) Black or African American
FNIP1	5q31.1	8.81	8.99	0.62	0.65	-0.19	9.274e-3	0.0583	(B) White
PJA1	Xq13.1	9.26	9.02	0.77	0.83	0.23	9.277e-3	0.0583	(A) Black or African American
GRM4	6p21.31	3.72	3.15	1.97	1.82	0.58	9.297e-3	0.0584	(A) Black or African American
MYL12A	18p11.31	12.45	12.28	0.61	0.53	0.18	9.309e-3	0.0585	(A) Black or African American
TPSD1	16p13.3	1.33	1.81	1.59	1.70	-0.48	9.312e-3	0.0585	(B) White
CLDN8	21q22.11	2.30	1.65	2.24	1.85	0.64	9.314e-3	0.0585	(A) Black or African American
GATA1	Xp11.23	0.52	0.33	0.65	0.64	0.19	9.319e-3	0.0585	(A) Black or African American
EXOC4	7q33	10.43	10.25	0.65	0.48	0.18	9.328e-3	0.0585	(A) Black or African American
TCP11	6p21.31	1.16	0.75	1.43	1.14	0.41	9.330e-3	0.0585	(A) Black or African American
MIXL1	1q42.12	1.22	0.93	0.99	0.97	0.29	9.340e-3	0.0585	(A) Black or African American
ZNF568	19q13.12	6.15	5.82	1.13	1.00	0.33	9.343e-3	0.0585	(A) Black or African American
