Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
CEACAM4	19q13.2	1.55	1.88	1.33	1.27	-0.32	0.0870	0.334	(B) White
ADORA2A-AS1	22q11.23	1.77	1.53	0.95	1.19	0.24	0.0871	0.334	(A) Black or African American
APOL1	22q12.3	10.47	10.74	1.09	1.27	-0.27	0.0871	0.334	(B) White
FUT8-AS1	14q23.3	4.01	4.24	0.96	1.00	-0.24	0.0871	0.334	(B) White
GOLPH3	5p13.3	11.28	11.35	0.27	0.36	-0.07	0.0872	0.335	(B) White
NUDCD2	5q34	8.83	8.93	0.41	0.50	-0.10	0.0872	0.335	(B) White
SH3RF2	5q32	9.95	9.74	0.94	0.68	0.22	0.0873	0.335	(A) Black or African American
RELL2	5q31.3	6.77	6.44	1.40	1.16	0.33	0.0873	0.335	(A) Black or African American
EFR3A	8q24.22	10.48	10.60	0.47	0.52	-0.12	0.0873	0.335	(B) White
CLEC16A	16p13.13	9.58	9.48	0.42	0.41	0.10	0.0874	0.335	(A) Black or African American
SQSTM1	5q35.3	13.21	13.32	0.45	0.48	-0.11	0.0874	0.335	(B) White
LTA	6p21.33	2.79	3.08	1.17	1.19	-0.29	0.0874	0.335	(B) White
CEBPB	20q13.13	9.90	10.07	0.71	0.63	-0.17	0.0875	0.335	(B) White
CYREN	7q33	8.84	8.92	0.32	0.35	-0.08	0.0875	0.335	(B) White
TM4SF1	3q25.1	11.29	11.49	0.82	0.94	-0.20	0.0876	0.335	(B) White
LINC00472	6q13	1.17	0.97	0.87	0.75	0.21	0.0876	0.335	(A) Black or African American
PLD3	19q13.2	11.31	11.44	0.51	0.57	-0.13	0.0876	0.335	(B) White
SRGN	10q22.1	9.04	9.38	1.38	1.37	-0.34	0.0877	0.335	(B) White
KDM4C	9p24.1	9.59	9.49	0.40	0.42	0.10	0.0877	0.335	(A) Black or African American
PELI3	11q13.2	6.78	6.93	0.60	0.71	-0.15	0.0877	0.335	(B) White
VCAN	5q14.2-q14.3	10.48	10.88	1.65	1.46	-0.40	0.0877	0.335	(B) White
ZNF638	2p13.3-p13.2	10.66	10.57	0.34	0.49	0.09	0.0877	0.335	(A) Black or African American
AUNIP	1p36.11	6.87	6.70	0.67	0.79	0.17	0.0878	0.336	(A) Black or African American
GOLGA2P10	15q25.2	9.19	8.98	0.86	0.79	0.21	0.0878	0.336	(A) Black or African American
KRT1	12q13.13	1.60	1.22	1.61	1.31	0.38	0.0879	0.336	(A) Black or African American
NCOA4	10q11.22	11.63	11.72	0.37	0.45	-0.09	0.0880	0.336	(B) White
PDPN	1p36.21	8.38	8.73	1.46	1.36	-0.35	0.0880	0.336	(B) White
SLC2A10	20q13.12	7.94	8.30	1.52	1.30	-0.36	0.0881	0.336	(B) White
CYGB	17q25.1	8.16	8.40	1.00	0.93	-0.24	0.0881	0.336	(B) White
USP18	22q11.21	7.33	7.59	1.05	1.06	-0.26	0.0881	0.336	(B) White
CCDC71	3p21.31	8.56	8.66	0.42	0.43	-0.10	0.0882	0.337	(B) White
AXL	19q13.2	8.45	8.75	1.22	1.20	-0.30	0.0882	0.337	(B) White
HNRNPA2B1	7p15.2	14.16	14.08	0.29	0.37	0.07	0.0882	0.337	(A) Black or African American
ADHFE1	8q13.1	2.75	2.46	1.21	1.23	0.30	0.0883	0.337	(A) Black or African American
FOXN4	12q24.11	0.23	0.37	0.48	0.80	-0.13	0.0884	0.337	(B) White
PHLPP2	16q22.2	8.55	8.41	0.56	0.69	0.14	0.0884	0.337	(A) Black or African American
TMEM176B	7q36.1	11.74	12.02	1.17	1.04	-0.28	0.0884	0.337	(B) White
MYOC	1q24.3	0.94	1.32	1.53	1.78	-0.38	0.0885	0.337	(B) White
NOSTRIN	2q24.3	8.67	8.48	0.77	0.81	0.19	0.0885	0.337	(A) Black or African American
PLA2G2F	1p36.12	1.68	2.16	1.90	2.11	-0.47	0.0886	0.337	(B) White
LINC00598	13q14.11	1.19	1.02	0.66	0.75	0.17	0.0886	0.337	(A) Black or African American
PGF	14q24.3	7.09	7.41	1.34	0.99	-0.31	0.0886	0.337	(B) White
COX4I1	16q24.1	12.89	13.01	0.46	0.56	-0.12	0.0887	0.337	(B) White
ARTN	1p34.1	4.51	4.74	0.94	0.98	-0.23	0.0887	0.337	(B) White
TBC1D3P1-DHX40P1	17q23.1	0.82	0.59	0.93	1.00	0.23	0.0887	0.337	(A) Black or African American
LY6G6E	6p21.33	2.86	2.43	1.80	1.63	0.43	0.0887	0.337	(A) Black or African American
ITPRID2	2q31.3	11.81	11.70	0.47	0.47	0.11	0.0887	0.337	(A) Black or African American
FBXL2	3p22.3	5.28	4.95	1.31	1.41	0.32	0.0888	0.338	(A) Black or African American
MID1	Xp22.2	9.70	9.56	0.60	0.60	0.15	0.0888	0.338	(A) Black or African American
DLL4	15q15.1	8.74	8.91	0.72	0.68	-0.17	0.0889	0.338	(B) White
TGOLN2	2p11.2	13.05	12.95	0.43	0.53	0.11	0.0889	0.338	(A) Black or African American
KAAG1	6p22.3	1.69	1.36	1.41	1.20	0.33	0.0889	0.338	(A) Black or African American
TDRD12	19q13.11	0.78	0.46	1.38	0.58	0.31	0.0890	0.338	(A) Black or African American
GOLPH3L	1q21.3	10.12	10.22	0.41	0.48	-0.10	0.0890	0.338	(B) White
MS4A6A	11q12.2	7.57	7.91	1.39	1.41	-0.34	0.0891	0.338	(B) White
LINC02447	4p16.1	1.40	1.58	0.67	0.88	-0.17	0.0891	0.338	(B) White
FOS	14q24.3	12.30	11.96	1.42	1.41	0.35	0.0891	0.338	(A) Black or African American
ANGPT1	8q23.1	5.00	5.34	1.45	1.33	-0.35	0.0892	0.338	(B) White
TIPRL	1q24.2	9.80	9.88	0.32	0.41	-0.08	0.0892	0.338	(B) White
USP6	17p13.2	4.67	4.56	0.43	0.53	0.11	0.0892	0.338	(A) Black or African American
IER2	19p13.13	11.91	11.73	0.77	0.66	0.18	0.0893	0.338	(A) Black or African American
TMEM133	11q22.1	6.45	6.30	0.57	0.77	0.15	0.0893	0.338	(A) Black or African American
BTN2A1	6p22.2	9.53	9.37	0.72	0.46	0.17	0.0893	0.338	(A) Black or African American
TUT7	9q21.33	9.70	9.57	0.52	0.45	0.12	0.0893	0.338	(A) Black or African American
FGFR1	8p11.23	8.73	9.03	1.27	1.21	-0.31	0.0894	0.339	(B) White
RTL5	Xq13.1	4.95	5.29	1.43	1.26	-0.34	0.0894	0.339	(B) White
DHDDS	1p36.11	9.46	9.35	0.46	0.47	0.11	0.0895	0.339	(A) Black or African American
COTL1	16q24.1	11.12	11.31	0.75	0.83	-0.19	0.0895	0.339	(B) White
PJA1	Xq13.1	8.80	8.98	0.75	0.77	-0.18	0.0896	0.339	(B) White
FOCAD	9p21.3	10.19	10.07	0.50	0.56	0.12	0.0896	0.339	(A) Black or African American
SERPINA3	14q32.13	5.58	6.15	2.34	2.38	-0.57	0.0897	0.339	(B) White
RTN2	19q13.32	6.80	7.07	1.10	1.02	-0.26	0.0898	0.340	(B) White
COCH	14q12	6.49	6.08	1.66	1.88	0.41	0.0898	0.340	(A) Black or African American
ELAVL3	19p13.2	0.50	0.69	0.77	0.96	-0.20	0.0899	0.340	(B) White
C2ORF27A	2q21.2	4.21	3.92	1.21	1.07	0.29	0.0899	0.340	(A) Black or African American
S1PR3	9q22.1	7.52	7.82	1.23	1.14	-0.29	0.0900	0.340	(B) White
DYNC1LI1	3p22.3	9.37	9.45	0.32	0.34	-0.08	0.0900	0.340	(B) White
PRIM1	12q13.3	7.74	7.90	0.62	0.65	-0.15	0.0901	0.340	(B) White
GGA1	22q13.1	10.22	10.13	0.40	0.40	0.10	0.0901	0.340	(A) Black or African American
TNF	6p21.33	3.85	4.10	0.97	1.30	-0.25	0.0901	0.340	(B) White
MPP2	17q21.31	4.29	4.58	1.19	1.12	-0.29	0.0901	0.340	(B) White
ZBTB41	1q31.3	8.74	8.86	0.49	0.57	-0.12	0.0901	0.340	(B) White
NDUFB7	19p13.12	10.47	10.60	0.52	0.62	-0.13	0.0901	0.340	(B) White
IGFL4	19q13.32	2.00	1.60	1.71	1.39	0.40	0.0901	0.340	(A) Black or African American
ANKRD19P	9q22.31	5.87	5.68	0.77	0.86	0.19	0.0903	0.340	(A) Black or African American
TMEM155	4q27	1.47	1.22	1.05	0.94	0.25	0.0903	0.340	(A) Black or African American
SNORD94	2p11.2	0.37	0.24	0.58	0.48	0.14	0.0903	0.340	(A) Black or African American
FGF9	13q12.11	2.99	3.37	1.51	1.77	-0.38	0.0903	0.340	(B) White
SOX15	17p13.1	3.33	3.09	1.00	0.95	0.24	0.0904	0.341	(A) Black or African American
NDUFV1	11q13.2	11.67	11.57	0.40	0.49	0.10	0.0904	0.341	(A) Black or African American
H2AFY2	10q22.1	8.28	8.65	1.52	1.47	-0.37	0.0905	0.341	(B) White
AK4	1p31.3	7.80	8.19	1.64	1.29	-0.38	0.0905	0.341	(B) White
EFHC2	Xp11.3	2.32	1.94	1.58	1.33	0.37	0.0906	0.341	(A) Black or African American
RPLP0P2	11q12.2	5.10	5.34	1.00	0.98	-0.24	0.0906	0.341	(B) White
LMO4	1p22.3	8.91	9.14	0.99	0.83	-0.23	0.0907	0.341	(B) White
NAV1	1q32.1	9.31	9.09	0.88	1.08	0.22	0.0907	0.341	(A) Black or African American
MDM1	12q15	7.47	7.37	0.37	0.48	0.09	0.0907	0.341	(A) Black or African American
RNF144A	2p25.1	7.97	8.23	1.05	1.04	-0.25	0.0907	0.341	(B) White
SLC30A4	15q21.1|15q21.1	5.64	5.46	0.70	0.93	0.18	0.0907	0.341	(A) Black or African American
EPHB4	7q22.1	11.76	11.64	0.53	0.54	0.13	0.0908	0.341	(A) Black or African American
CCDC183	9q34.3	6.16	5.75	1.71	1.52	0.41	0.0909	0.342	(A) Black or African American
VCAM1	1p21.2	7.74	8.08	1.39	1.35	-0.33	0.0909	0.342	(B) White
A4GALT	22q13.2	6.98	7.28	1.27	1.18	-0.30	0.0909	0.342	(B) White
DBNDD1	16q24.3	8.52	8.85	1.42	0.97	-0.33	0.0909	0.342	(B) White
AP4M1	7q22.1	8.93	8.81	0.46	0.44	0.11	0.0910	0.342	(A) Black or African American
BOLA1	1q21.2	7.17	7.32	0.61	0.63	-0.15	0.0911	0.342	(B) White
XPO1	2p15	11.98	11.91	0.26	0.38	0.07	0.0911	0.342	(A) Black or African American
CLEC4F	2p13.3	1.43	1.18	1.03	1.10	0.25	0.0913	0.343	(A) Black or African American
IMPDH1	7q32.1	10.97	10.82	0.59	0.61	0.14	0.0914	0.343	(A) Black or African American
FRYL	4p11	11.05	10.88	0.71	0.70	0.17	0.0914	0.343	(A) Black or African American
KRT14	17q21.2	1.60	1.09	2.20	1.59	0.51	0.0914	0.343	(A) Black or African American
ABCD2	12q12	2.29	2.60	1.26	1.37	-0.31	0.0914	0.343	(B) White
TLCD4	1p21.3	9.05	8.83	0.77	1.35	0.22	0.0915	0.343	(A) Black or African American
FOXD4L1	2q14.1	2.34	2.12	0.93	1.00	0.23	0.0915	0.343	(A) Black or African American
GCC2	2q12.3	10.30	10.17	0.52	0.61	0.13	0.0915	0.343	(A) Black or African American
ANO7	2q37.3	6.16	5.71	1.91	1.61	0.45	0.0916	0.343	(A) Black or African American
CCNG2	4q21.1	9.30	9.44	0.59	0.64	-0.14	0.0916	0.343	(B) White
SLC1A7	1p32.3	5.01	5.46	1.73	2.38	-0.45	0.0917	0.343	(B) White
UBE2E1	3p24.2	10.17	10.26	0.38	0.45	-0.10	0.0917	0.343	(B) White
OXTR	3p25.3	5.58	5.33	1.00	1.13	0.25	0.0918	0.344	(A) Black or African American
CPA6	8q13.2	4.32	3.72	2.46	2.64	0.60	0.0919	0.344	(A) Black or African American
AQP7P3	9q21.11	0.74	0.95	0.80	1.00	-0.20	0.0919	0.344	(B) White
EPHX4	1p22.1	7.14	6.90	0.89	1.38	0.24	0.0919	0.344	(A) Black or African American
IL17RB	3p21.1	8.31	8.59	1.20	0.98	-0.28	0.0919	0.344	(B) White
MKRN1	7q34	11.65	11.74	0.35	0.39	-0.09	0.0919	0.344	(B) White
TSPAN4	11p15.5	7.81	8.06	1.05	1.03	-0.25	0.0920	0.344	(B) White
MARS2	2q33.1	8.96	8.84	0.46	0.57	0.12	0.0920	0.344	(A) Black or African American
MITF	3p13	6.32	6.65	1.35	1.38	-0.33	0.0921	0.344	(B) White
MIPOL1	14q13.3-q21.1	4.80	5.18	1.60	1.48	-0.38	0.0923	0.345	(B) White
ANPEP	15q26.1	8.79	9.28	2.07	1.86	-0.49	0.0923	0.345	(B) White
PDCD1	2q37.3	4.22	4.53	1.26	1.43	-0.31	0.0924	0.345	(B) White
TRIM36	5q22.3	7.20	6.92	1.15	1.20	0.28	0.0925	0.345	(A) Black or African American
HTRA4	8p11.22	1.90	2.20	1.21	1.31	-0.30	0.0927	0.346	(B) White
TAF1L	9p21.1	4.88	4.73	0.61	0.77	0.15	0.0927	0.346	(A) Black or African American
RSPH4A	6q22.1	2.18	1.94	1.03	0.83	0.24	0.0927	0.346	(A) Black or African American
CD81	11p15.5	12.88	13.00	0.49	0.45	-0.12	0.0927	0.346	(B) White
ZNF786	7q36.1	7.35	7.46	0.49	0.47	-0.12	0.0928	0.346	(B) White
AQR	15q14	9.65	9.77	0.49	0.46	-0.12	0.0928	0.346	(B) White
KLHL23	2q31.1	8.33	8.18	0.63	0.72	0.16	0.0929	0.346	(A) Black or African American
FAM177A1	14q13.2	9.78	9.91	0.55	0.54	-0.13	0.0929	0.346	(B) White
LINC00899	22q13.31	4.58	4.33	1.02	1.02	0.24	0.0929	0.346	(A) Black or African American
GIPR	19q13.32	3.36	3.00	1.54	1.37	0.36	0.0930	0.346	(A) Black or African American
CDH20	18q21.33	0.33	0.44	0.42	0.65	-0.11	0.0930	0.346	(B) White
PCDHGA4	5q31.3	2.30	2.60	1.23	1.37	-0.30	0.0931	0.346	(B) White
IGFL2	19q13.32	3.11	3.64	2.15	2.36	-0.53	0.0931	0.346	(B) White
EFCAB1	8q11.21	1.29	1.11	0.71	0.85	0.18	0.0931	0.346	(A) Black or African American
UBE2M	19q13.43	10.28	10.18	0.39	0.43	0.09	0.0931	0.346	(A) Black or African American
RARRES1	3q25.32	7.74	8.17	1.79	1.62	-0.42	0.0931	0.346	(B) White
PCDHB16	5q31.3	5.07	5.50	1.85	1.69	-0.44	0.0932	0.347	(B) White
ELMOD1	11q22.3	0.86	1.08	0.91	0.98	-0.22	0.0932	0.347	(B) White
MRPL52	14q11.2	9.64	9.76	0.48	0.60	-0.12	0.0932	0.347	(B) White
STK31	7p15.3	5.06	4.66	1.63	1.81	0.40	0.0932	0.347	(A) Black or African American
RHPN2	19q13.11	10.64	10.78	0.60	0.52	-0.14	0.0932	0.347	(B) White
KAT8	16p11.2	9.35	9.25	0.40	0.40	0.10	0.0933	0.347	(A) Black or African American
PFDN4	20q13.2	9.02	9.20	0.72	0.79	-0.18	0.0933	0.347	(B) White
L1TD1	1p31.3	6.97	6.19	3.24	3.39	0.78	0.0933	0.347	(A) Black or African American
GGTA1P	9q33.2	4.56	4.93	1.53	1.50	-0.37	0.0935	0.347	(B) White
HIPK3	11p13	9.24	9.08	0.62	0.77	0.16	0.0936	0.347	(A) Black or African American
CIAO3	16p13.3	9.36	9.26	0.43	0.46	0.10	0.0936	0.347	(A) Black or African American
ZSWIM7	17p12	7.41	7.27	0.59	0.54	0.14	0.0936	0.347	(A) Black or African American
EEF1DP3	13q13.1	1.00	1.17	0.68	0.77	-0.17	0.0936	0.347	(B) White
LOC388955	2p15	9.24	9.37	0.52	0.59	-0.13	0.0936	0.347	(B) White
GTPBP4	10p15.3	10.62	10.52	0.41	0.40	0.10	0.0937	0.347	(A) Black or African American
ALX3	1p13.3	4.30	4.11	0.79	0.78	0.19	0.0937	0.347	(A) Black or African American
ITLN2	1q23.3	2.22	1.58	2.74	2.19	0.64	0.0937	0.347	(A) Black or African American
ANKRD53	2p13.3	1.92	1.67	1.04	1.05	0.25	0.0938	0.347	(A) Black or African American
TBX1	22q11.21	1.92	2.26	1.45	1.29	-0.34	0.0938	0.347	(B) White
PSMA2	7p14.1	11.46	11.55	0.38	0.47	-0.10	0.0939	0.348	(B) White
CD9	12p13.31	13.29	13.44	0.62	0.57	-0.15	0.0939	0.348	(B) White
CD302	2q24.2	8.43	8.62	0.81	0.75	-0.19	0.0939	0.348	(B) White
RAPGEF1	9q34.13	10.72	10.62	0.39	0.50	0.10	0.0939	0.348	(A) Black or African American
CALM1	14q32.11	12.96	13.06	0.42	0.34	-0.10	0.0940	0.348	(B) White
CPN1	10q24.2	1.64	2.12	2.00	2.18	-0.49	0.0940	0.348	(B) White
ITPK1	14q32.12	11.15	11.27	0.51	0.50	-0.12	0.0940	0.348	(B) White
U2AF1L4	19q13.12	6.43	6.31	0.50	0.57	0.12	0.0941	0.348	(A) Black or African American
SCCPDH	1q44	10.13	10.27	0.57	0.53	-0.13	0.0941	0.348	(B) White
AGK	7q34	9.29	9.17	0.49	0.56	0.12	0.0941	0.348	(A) Black or African American
ADRA1D	20p13	1.96	2.21	1.01	1.20	-0.25	0.0941	0.348	(B) White
SLC5A4	22q12.3	0.94	0.75	0.81	0.67	0.19	0.0941	0.348	(A) Black or African American
GSKIP	14q32.2	10.14	10.32	0.77	0.79	-0.19	0.0941	0.348	(B) White
LANCL1	2q34	10.04	9.94	0.42	0.49	0.10	0.0942	0.348	(A) Black or African American
MPP1	Xq28	8.58	8.97	1.68	1.31	-0.39	0.0943	0.348	(B) White
FUT7	9q34.3	3.56	3.84	1.13	1.30	-0.28	0.0943	0.348	(B) White
CABCOCO1	10q21.2	1.65	1.36	1.24	1.06	0.29	0.0944	0.348	(A) Black or African American
SYNJ2	6q25.3	9.85	9.74	0.46	0.52	0.11	0.0944	0.349	(A) Black or African American
TAF1	Xq13.1	10.11	9.98	0.49	0.65	0.13	0.0945	0.349	(A) Black or African American
NADK	1p36.33	10.56	10.48	0.32	0.40	0.08	0.0945	0.349	(A) Black or African American
MED1	17q12	10.46	10.30	0.72	0.53	0.17	0.0945	0.349	(A) Black or African American
KCNK4	11q13.1	0.32	0.43	0.41	0.62	-0.11	0.0946	0.349	(B) White
WASH3P	15q26.3	8.72	8.56	0.65	0.60	0.15	0.0946	0.349	(A) Black or African American
SLC12A7	5p15.33	11.36	11.24	0.50	0.47	0.12	0.0947	0.349	(A) Black or African American
SH3GLB1	1p22.3	11.06	11.16	0.41	0.42	-0.10	0.0947	0.349	(B) White
VBP1	Xq28	9.99	10.10	0.46	0.50	-0.11	0.0947	0.349	(B) White
MARK1	1q41	5.84	5.41	1.80	1.84	0.43	0.0948	0.349	(A) Black or African American
SNAPC5	15q22.31	6.40	6.30	0.40	0.52	0.10	0.0949	0.349	(A) Black or African American
BCL7C	16p11.2	9.54	9.67	0.50	0.58	-0.12	0.0949	0.349	(B) White
TPST1	7q11.21	6.23	6.53	1.32	1.18	-0.31	0.0949	0.349	(B) White
ESR2	14q23.2-q23.3	3.31	3.11	0.85	0.91	0.20	0.0949	0.349	(A) Black or African American
PRSS50	3p21.31	1.18	0.86	1.38	1.24	0.32	0.0950	0.349	(A) Black or African American
PLEKHG1	6q25.1	9.03	8.88	0.63	0.72	0.15	0.0950	0.349	(A) Black or African American
CYBRD1	2q31.1	9.14	9.49	1.47	1.36	-0.35	0.0950	0.349	(B) White
CHIT1	1q32.1	3.93	4.53	2.48	2.67	-0.60	0.0950	0.349	(B) White
CLIP4	2p23.2	5.34	5.70	1.52	1.48	-0.36	0.0950	0.349	(B) White
TMEM243	7q21.12	8.68	8.58	0.38	0.61	0.10	0.0950	0.349	(A) Black or African American
TRIM38	6p22.2	8.73	8.61	0.50	0.48	0.12	0.0951	0.350	(A) Black or African American
C5	9q33.2	6.08	5.78	1.26	1.15	0.30	0.0951	0.350	(A) Black or African American
SLC37A3	7q34	10.19	10.11	0.35	0.44	0.09	0.0952	0.350	(A) Black or African American
B3GAT1	11q25	2.65	2.40	1.04	1.23	0.26	0.0953	0.350	(A) Black or African American
UBASH3A	21q22.3	3.51	3.84	1.41	1.35	-0.33	0.0953	0.350	(B) White
RBM28	7q32.1	9.21	9.11	0.44	0.51	0.11	0.0954	0.350	(A) Black or African American
ZDHHC15	Xq13.3	2.38	2.66	1.13	1.29	-0.28	0.0954	0.350	(B) White
ASIC4	2q35	1.43	1.18	1.01	1.16	0.25	0.0954	0.350	(A) Black or African American
POPDC3	6q21	2.38	1.94	1.90	1.53	0.44	0.0954	0.350	(A) Black or African American
TRAPPC2B	19q13.43	6.08	6.36	1.21	1.01	-0.28	0.0954	0.350	(B) White
PIGC	1q24.3	9.39	9.50	0.43	0.46	-0.10	0.0955	0.350	(B) White
FAM118A	22q13.31	8.99	8.87	0.48	0.59	0.12	0.0955	0.350	(A) Black or African American
NECTIN2	19q13.32	11.47	11.37	0.39	0.55	0.10	0.0955	0.350	(A) Black or African American
CDC42EP3	2p22.2	8.40	8.58	0.74	0.84	-0.18	0.0955	0.350	(B) White
ERMP1	9p24.1	10.70	10.58	0.50	0.52	0.12	0.0955	0.350	(A) Black or African American
GAL3ST2	2q37.3	6.70	6.29	1.69	1.72	0.41	0.0956	0.350	(A) Black or African American
MYLK	3q21.1	10.19	10.55	1.53	1.43	-0.36	0.0956	0.350	(B) White
SLC11A1	2q35	6.31	6.69	1.57	1.56	-0.37	0.0956	0.350	(B) White
NAV3	12q21.2	4.19	3.80	1.65	1.61	0.39	0.0956	0.350	(A) Black or African American
PSMC1	14q32.11	8.97	9.07	0.40	0.46	-0.10	0.0957	0.350	(B) White
PDE10A	6q27	5.28	5.65	1.55	1.44	-0.36	0.0957	0.350	(B) White
NDUFC1	4q31.1	9.35	9.46	0.43	0.53	-0.11	0.0957	0.350	(B) White
FCN3	1p36.11	3.64	3.92	1.16	1.03	-0.27	0.0959	0.351	(B) White
PNPT1	2p16.1	10.00	9.89	0.47	0.50	0.11	0.0960	0.351	(A) Black or African American
IL34	16q22.1	5.70	6.02	1.38	1.31	-0.33	0.0960	0.351	(B) White
MAP3K21	1q42.2	9.18	9.06	0.48	0.58	0.12	0.0960	0.351	(A) Black or African American
SMAD7	18q21.1	8.95	8.81	0.57	0.71	0.14	0.0960	0.351	(A) Black or African American
TWIST1	7p21.1	5.09	5.50	1.75	1.48	-0.41	0.0961	0.351	(B) White
GJB1	Xq13.1	10.31	10.64	1.47	1.11	-0.34	0.0961	0.351	(B) White
CLGN	4q31.1	2.77	3.22	1.83	2.05	-0.44	0.0961	0.351	(B) White
PMF1	1q22	9.42	9.52	0.37	0.42	-0.09	0.0962	0.351	(B) White
WIPF3	7p14.3	2.03	2.40	1.55	1.72	-0.38	0.0962	0.351	(B) White
NTM	11q25	6.47	6.93	1.96	1.81	-0.46	0.0962	0.351	(B) White
SFTPA1	10q22.3	0.33	0.55	0.81	1.31	-0.22	0.0962	0.351	(B) White
WAS	Xp11.23	6.31	6.61	1.30	1.19	-0.30	0.0963	0.351	(B) White
PRDX4	Xp22.11	11.14	11.28	0.59	0.60	-0.14	0.0963	0.352	(B) White
NCSTN	1q23.2	11.32	11.40	0.31	0.38	-0.08	0.0964	0.352	(B) White
HSD3B2	1p12	1.80	1.34	2.00	1.64	0.46	0.0964	0.352	(A) Black or African American
MRPL3	3q22.1	11.22	11.30	0.33	0.41	-0.08	0.0965	0.352	(B) White
ESS2	22q11.21|22q11.2	8.44	8.51	0.30	0.36	-0.07	0.0965	0.352	(B) White
KIF18B	17q21.31	8.88	8.73	0.62	0.70	0.15	0.0965	0.352	(A) Black or African American
PLTP	20q13.12	10.15	10.53	1.64	1.30	-0.38	0.0966	0.352	(B) White
EFCAB13	17q21.32	4.79	4.51	1.23	1.16	0.29	0.0967	0.352	(A) Black or African American
STAG2	Xq25	11.22	11.33	0.44	0.52	-0.11	0.0968	0.353	(B) White
TBC1D14	4p16.1	10.96	10.86	0.42	0.43	0.10	0.0969	0.353	(A) Black or African American
ACBD3	1q42.12	10.36	10.45	0.36	0.46	-0.09	0.0970	0.353	(B) White
ELAVL2	9p21.3	2.75	3.27	2.20	2.22	-0.52	0.0970	0.353	(B) White
PMEL	12q13.2	5.93	5.69	1.04	0.80	0.24	0.0970	0.353	(A) Black or African American
UHMK1	1q23.3	8.30	8.12	0.73	0.97	0.18	0.0970	0.353	(A) Black or African American
KCTD13	16p11.2	8.28	8.16	0.53	0.59	0.13	0.0970	0.353	(A) Black or African American
EP400P1	12q24.33	6.22	6.36	0.59	0.61	-0.14	0.0971	0.353	(B) White
HBG2	11p15.4	0.47	0.28	0.82	0.60	0.19	0.0971	0.353	(A) Black or African American
RASSF3	12q14.2	8.66	8.51	0.63	0.70	0.15	0.0971	0.353	(A) Black or African American
ITGB1BP2	Xq13.1	2.97	2.72	1.05	1.12	0.25	0.0973	0.354	(A) Black or African American
TRMT2A	22q11.21	9.33	9.22	0.46	0.48	0.11	0.0973	0.354	(A) Black or African American
C9ORF50	9q34.11	0.70	0.56	0.61	0.58	0.14	0.0974	0.354	(A) Black or African American
DCDC1	11p13	0.52	0.37	0.67	0.55	0.15	0.0974	0.354	(A) Black or African American
MCUB	4q25	7.50	7.73	1.00	0.88	-0.23	0.0974	0.354	(B) White
VWDE	7p21.3	2.33	1.81	2.21	2.03	0.52	0.0975	0.354	(A) Black or African American
VCPKMT	14q21.3	6.80	6.68	0.50	0.53	0.12	0.0975	0.354	(A) Black or African American
TGFB2	1q41	6.02	6.32	1.23	1.35	-0.30	0.0976	0.354	(B) White
TOGARAM2	2p23.2	2.11	2.34	0.95	1.03	-0.23	0.0976	0.354	(B) White
POGLUT2	13q33.1	6.73	6.92	0.83	0.82	-0.20	0.0977	0.354	(B) White
DFFB	1p36.32	8.08	7.97	0.47	0.50	0.11	0.0977	0.354	(A) Black or African American
TMEM121B	22q11.1	3.51	3.74	0.95	1.06	-0.23	0.0977	0.354	(B) White
SEC61A1	3q21.3	12.93	13.00	0.33	0.30	-0.08	0.0978	0.355	(B) White
MT1DP	16q13	1.31	1.07	1.03	0.95	0.24	0.0978	0.355	(A) Black or African American
PCDHGB6	5q31.3	4.02	4.42	1.63	1.97	-0.40	0.0978	0.355	(B) White
CARMIL1	6p22.2	10.07	9.95	0.48	0.57	0.12	0.0979	0.355	(A) Black or African American
FAM155A	13q33.3	3.61	3.96	1.47	1.53	-0.35	0.0979	0.355	(B) White
WBP1L	10q24.32	9.90	10.02	0.48	0.48	-0.11	0.0979	0.355	(B) White
PBX4	19p13.11	5.40	5.21	0.81	0.92	0.20	0.0980	0.355	(A) Black or African American
LINC01138	1q21.2	1.85	2.05	0.80	0.93	-0.20	0.0980	0.355	(B) White
PLA2G15	16q22.1	8.87	8.97	0.42	0.47	-0.10	0.0981	0.355	(B) White
EFNA1	1q22	10.97	11.13	0.63	0.68	-0.15	0.0982	0.355	(B) White
AZU1	19p13.3	0.32	0.42	0.37	0.53	-0.10	0.0982	0.355	(B) White
ACAD10	12q24.12	9.20	9.09	0.46	0.49	0.11	0.0983	0.355	(A) Black or African American
HIST1H1D	6p22.2	1.95	1.69	1.09	1.02	0.25	0.0983	0.355	(A) Black or African American
IYD	6q25.1	9.61	9.35	1.04	1.28	0.26	0.0983	0.356	(A) Black or African American
ERO1A	14q22.1	10.58	10.73	0.62	0.76	-0.15	0.0983	0.356	(B) White
ZNF7	8q24.3	8.85	8.73	0.48	0.54	0.12	0.0984	0.356	(A) Black or African American
SRP54	14q13.2	9.95	10.04	0.37	0.38	-0.09	0.0984	0.356	(B) White
C12ORF4	12p13.32	8.11	8.21	0.36	0.57	-0.09	0.0985	0.356	(B) White
MR1	1q25.3	6.30	6.51	0.85	0.92	-0.20	0.0985	0.356	(B) White
