Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
HSD17B4	5q23.1	10.77	11.22	0.82	0.75	-0.45	1.01e-10	8.36e-10	(B) White
YIPF2	19p13.2	10.42	10.06	0.66	0.58	0.36	1.02e-10	8.45e-10	(A) Black or African American
DDX3X	Xp11.4	12.52	12.81	0.52	0.44	-0.29	1.02e-10	8.47e-10	(B) White
ANKRD13B	17q11.2	8.05	7.45	1.06	1.05	0.60	1.02e-10	8.47e-10	(A) Black or African American
SELENOH	11q12.1	10.41	10.00	0.75	0.60	0.41	1.03e-10	8.55e-10	(A) Black or African American
PLEKHN1	1p36.33	6.54	5.84	1.24	1.22	0.70	1.04e-10	8.56e-10	(A) Black or African American
CHKB-DT	22q13.33	3.73	3.13	1.07	1.02	0.60	1.04e-10	8.56e-10	(A) Black or African American
TRIM13	13q14.2	9.16	9.47	0.54	0.51	-0.30	1.04e-10	8.59e-10	(B) White
LOC606724	16p11.2	5.32	4.53	1.44	1.27	0.80	1.04e-10	8.61e-10	(A) Black or African American
LYPLA2	1p36.11	10.67	10.29	0.69	0.60	0.38	1.05e-10	8.62e-10	(A) Black or African American
MOB2	11p15.5	9.22	8.84	0.69	0.65	0.38	1.05e-10	8.67e-10	(A) Black or African American
FDPS	1q22	11.43	11.04	0.71	0.61	0.39	1.06e-10	8.70e-10	(A) Black or African American
C5ORF15	5q31.1	10.50	10.80	0.55	0.48	-0.30	1.07e-10	8.78e-10	(B) White
ZFAND4	10q11.22	6.98	7.50	0.92	0.85	-0.51	1.07e-10	8.78e-10	(B) White
PPP6R3	11q13.2	10.97	11.23	0.45	0.53	-0.26	1.07e-10	8.83e-10	(B) White
RHBDF2	17q25.1	9.55	9.07	0.86	0.77	0.48	1.07e-10	8.83e-10	(A) Black or African American
ANKRD54	22q13.1	8.99	8.69	0.54	0.53	0.30	1.09e-10	8.94e-10	(A) Black or African American
WRN	8p12	7.97	8.43	0.83	0.73	-0.46	1.10e-10	9.05e-10	(B) White
CDK16	Xp11.3	11.50	11.13	0.67	0.54	0.37	1.10e-10	9.08e-10	(A) Black or African American
MPG	16p13.3	10.06	9.60	0.82	0.79	0.46	1.11e-10	9.10e-10	(A) Black or African American
CLEC18B	16q23.1	2.74	1.95	1.43	1.27	0.79	1.11e-10	9.10e-10	(A) Black or African American
DNAH5	5p15.2	6.49	7.69	2.16	2.01	-1.20	1.11e-10	9.11e-10	(B) White
SLC25A39	17q21.31	11.77	11.37	0.74	0.63	0.41	1.12e-10	9.15e-10	(A) Black or African American
ENHO	9p13.3	6.38	5.18	2.15	1.96	1.19	1.12e-10	9.19e-10	(A) Black or African American
DVL2	17p13.1	9.39	9.10	0.52	0.48	0.29	1.12e-10	9.20e-10	(A) Black or African American
PPP1R13L	19q13.32	10.12	9.66	0.82	0.75	0.46	1.13e-10	9.26e-10	(A) Black or African American
ZNF212	7q36.1	8.62	8.35	0.48	0.49	0.27	1.14e-10	9.31e-10	(A) Black or African American
USP34	2p15	11.16	11.50	0.60	0.52	-0.33	1.14e-10	9.37e-10	(B) White
SEC13	3p25.3	11.40	11.08	0.58	0.49	0.32	1.15e-10	9.40e-10	(A) Black or African American
E2F2	1p36.12	7.76	7.05	1.26	1.25	0.71	1.16e-10	9.46e-10	(A) Black or African American
PEX14	1p36.22	8.81	8.49	0.59	0.54	0.32	1.16e-10	9.50e-10	(A) Black or African American
MRPS15	1p34.3	10.39	10.01	0.69	0.59	0.38	1.16e-10	9.50e-10	(A) Black or African American
CLDN15	7q22.1	7.08	6.60	0.87	0.81	0.48	1.16e-10	9.50e-10	(A) Black or African American
POLR2J	7q22.1	10.20	9.80	0.73	0.65	0.40	1.17e-10	9.53e-10	(A) Black or African American
EIF3G	19p13.2	11.42	11.03	0.72	0.61	0.39	1.17e-10	9.54e-10	(A) Black or African American
ITGAV	2q32.1	11.24	11.76	0.94	0.79	-0.51	1.17e-10	9.57e-10	(B) White
PYY2	17q11.2	2.55	1.87	1.22	1.12	0.68	1.18e-10	9.60e-10	(A) Black or African American
AIMP2	7p22.1	9.11	8.78	0.61	0.47	0.33	1.18e-10	9.60e-10	(A) Black or African American
OBSL1	2q35	10.80	10.29	0.92	0.91	0.51	1.19e-10	9.67e-10	(A) Black or African American
C16ORF86	16q22.1	5.20	4.59	1.09	1.00	0.60	1.20e-10	9.77e-10	(A) Black or African American
RPAP3	12q13.11	9.23	9.48	0.44	0.40	-0.25	1.20e-10	9.77e-10	(B) White
CKS1B	1q21.3	10.19	9.65	0.98	0.82	0.53	1.20e-10	9.78e-10	(A) Black or African American
MARCKSL1	1p35.1	13.09	12.71	0.68	0.70	0.39	1.21e-10	9.80e-10	(A) Black or African American
ACADSB	10q26.13	9.78	10.70	1.67	1.43	-0.92	1.21e-10	9.80e-10	(B) White
MIER2	19p13.3	8.93	8.60	0.59	0.53	0.33	1.21e-10	9.80e-10	(A) Black or African American
PSMB4	1q21.3	12.55	12.17	0.70	0.61	0.38	1.22e-10	9.88e-10	(A) Black or African American
RILPL1	12q24.31	8.26	7.94	0.58	0.56	0.32	1.22e-10	9.93e-10	(A) Black or African American
CCDC126	7p15.3	7.38	7.85	0.83	0.90	-0.47	1.23e-10	9.96e-10	(B) White
SH3BGRL	Xq21.1	11.65	12.35	1.26	1.24	-0.70	1.23e-10	9.96e-10	(B) White
TRPC6	11q22.1	5.36	5.95	1.04	1.02	-0.58	1.23e-10	9.98e-10	(B) White
POC1B	12q21.33	8.34	8.70	0.67	0.55	-0.37	1.23e-10	1.00e-9	(B) White
VAMP4	1q24.3	8.52	8.84	0.57	0.52	-0.32	1.24e-10	1.01e-9	(B) White
CD27-AS1	12p13.31	8.56	8.17	0.70	0.63	0.39	1.24e-10	1.01e-9	(A) Black or African American
ADAM10	15q21.3	9.88	10.52	1.18	0.83	-0.64	1.24e-10	1.01e-9	(B) White
FLT3LG	19q13.33	6.91	6.33	1.02	1.04	0.58	1.24e-10	1.01e-9	(A) Black or African American
DDT	22q11.23	9.58	9.10	0.89	0.74	0.49	1.25e-10	1.01e-9	(A) Black or African American
ZNF525	19q13.42	8.04	8.43	0.69	0.65	-0.39	1.25e-10	1.01e-9	(B) White
COQ9	16q21	9.82	9.50	0.57	0.56	0.32	1.26e-10	1.02e-9	(A) Black or African American
ZHX1	8q24.13	9.55	10.01	0.84	0.66	-0.46	1.26e-10	1.02e-9	(B) White
MROH1	8q24.3	9.85	9.47	0.69	0.69	0.39	1.27e-10	1.03e-9	(A) Black or African American
ZSCAN26	6p22.1	7.95	8.26	0.57	0.50	-0.31	1.28e-10	1.03e-9	(B) White
UQCRC1	3p21.31	11.70	11.35	0.63	0.52	0.35	1.29e-10	1.04e-9	(A) Black or African American
MATN4	20q13.12	2.56	1.39	2.17	1.58	1.17	1.29e-10	1.04e-9	(A) Black or African American
FAM193B	5q35.3	9.49	9.09	0.73	0.72	0.41	1.30e-10	1.05e-9	(A) Black or African American
RHOT2	16p13.3	10.75	10.30	0.81	0.74	0.45	1.30e-10	1.05e-9	(A) Black or African American
EMG1	12p13.31	9.47	9.10	0.66	0.62	0.37	1.30e-10	1.05e-9	(A) Black or African American
SPAG7	17p13.2	9.61	9.28	0.58	0.62	0.33	1.30e-10	1.05e-9	(A) Black or African American
ABCA1	9q31.1	9.04	9.53	0.88	0.92	-0.50	1.30e-10	1.05e-9	(B) White
CAMSAP3	19p13.2	9.88	9.35	0.95	0.90	0.53	1.31e-10	1.05e-9	(A) Black or African American
SLC25A22	11p15.5	9.66	9.20	0.85	0.72	0.46	1.32e-10	1.06e-9	(A) Black or African American
SLC39A13	11p11.2	10.03	9.68	0.64	0.59	0.35	1.33e-10	1.07e-9	(A) Black or African American
RCC1	1p35.3	10.11	9.65	0.81	0.88	0.46	1.33e-10	1.07e-9	(A) Black or African American
FZR1	19p13.3	10.14	9.85	0.53	0.52	0.30	1.35e-10	1.08e-9	(A) Black or African American
TET2	4q24	9.01	9.41	0.73	0.65	-0.40	1.36e-10	1.09e-9	(B) White
C12ORF66	12q14.2	6.79	7.18	0.71	0.69	-0.40	1.38e-10	1.11e-9	(B) White
FSCN1	7p22.1	10.87	10.12	1.39	1.12	0.75	1.38e-10	1.11e-9	(A) Black or African American
SVEP1	9q31.3	7.50	8.50	1.83	1.52	-1.00	1.39e-10	1.12e-9	(B) White
PDLIM5	4q22.3	11.02	11.59	1.04	0.92	-0.57	1.40e-10	1.13e-9	(B) White
SYMPK	19q13.32	11.17	10.85	0.60	0.47	0.32	1.40e-10	1.13e-9	(A) Black or African American
TRIP10	19p13.3	9.82	9.42	0.72	0.67	0.40	1.41e-10	1.13e-9	(A) Black or African American
TMPRSS5	11q23.2	3.28	2.21	2.00	1.40	1.07	1.41e-10	1.13e-9	(A) Black or African American
DMAC1	9p24.1	9.67	9.28	0.72	0.58	0.39	1.41e-10	1.13e-9	(A) Black or African American
TRAPPC6B	14q21.1	9.06	9.32	0.48	0.40	-0.26	1.43e-10	1.14e-9	(B) White
PTAR1	9q21.12	9.32	9.76	0.80	0.67	-0.43	1.43e-10	1.14e-9	(B) White
EPM2AIP1	3p22.2	9.46	9.91	0.83	0.66	-0.45	1.44e-10	1.15e-9	(B) White
RPIA	2p11.2	9.02	8.72	0.55	0.49	0.30	1.45e-10	1.16e-9	(A) Black or African American
AMACR	5p13.2	8.21	8.69	0.89	0.65	-0.48	1.47e-10	1.17e-9	(B) White
TAF1	Xq13.1	9.73	10.16	0.79	0.58	-0.42	1.47e-10	1.17e-9	(B) White
G6PC2	2q31.1	0.25	0.62	0.62	0.85	-0.37	1.48e-10	1.18e-9	(B) White
UBL4A	Xq28	10.41	10.09	0.59	0.47	0.32	1.49e-10	1.19e-9	(A) Black or African American
PLA2G6	22q13.1	8.21	7.68	0.96	0.88	0.53	1.51e-10	1.21e-9	(A) Black or African American
KIF2C	1p34.1	9.20	8.51	1.19	1.35	0.68	1.51e-10	1.21e-9	(A) Black or African American
SPHK1	17q25.1	9.11	8.41	1.27	1.25	0.71	1.51e-10	1.21e-9	(A) Black or African American
ATG14	14q22.3	8.79	9.10	0.55	0.48	-0.30	1.53e-10	1.22e-9	(B) White
CFAP69	7q21.13	5.66	6.51	1.55	1.36	-0.85	1.53e-10	1.22e-9	(B) White
GRIPAP1	Xp11.23	10.05	9.76	0.52	0.50	0.29	1.54e-10	1.23e-9	(A) Black or African American
CARD9	9q34.3	6.35	5.48	1.59	1.39	0.87	1.54e-10	1.23e-9	(A) Black or African American
SMARCA2	9p24.3	11.18	11.57	0.71	0.62	-0.39	1.54e-10	1.23e-9	(B) White
WDR34	9q34.11	11.03	10.61	0.75	0.73	0.42	1.55e-10	1.23e-9	(A) Black or African American
RTEL1	20q13.33	8.98	8.54	0.79	0.74	0.43	1.55e-10	1.23e-9	(A) Black or African American
ALS2	2q33.1	8.94	9.25	0.57	0.47	-0.31	1.56e-10	1.24e-9	(B) White
RETN	19p13.2	1.42	0.52	1.72	0.76	0.90	1.56e-10	1.24e-9	(A) Black or African American
PICALM	11q14.2	11.46	11.78	0.58	0.50	-0.32	1.57e-10	1.25e-9	(B) White
NPTN	15q24.1	10.90	11.25	0.63	0.54	-0.34	1.57e-10	1.25e-9	(B) White
ZNF625	19p13.2	4.62	5.26	1.18	0.89	-0.64	1.58e-10	1.26e-9	(B) White
KIAA1324L	7q21.12	7.30	8.25	1.76	1.33	-0.95	1.60e-10	1.27e-9	(B) White
UFD1	22q11.21	10.24	9.96	0.51	0.51	0.28	1.61e-10	1.28e-9	(A) Black or African American
RAB4B	19q13.2	9.16	8.76	0.73	0.68	0.40	1.62e-10	1.28e-9	(A) Black or African American
ASB6	9q34.11	9.72	9.48	0.43	0.41	0.24	1.62e-10	1.28e-9	(A) Black or African American
NCOA2	8q13.3	8.48	9.51	1.91	1.42	-1.03	1.63e-10	1.29e-9	(B) White
SEPTIN8	5q31.1	10.50	10.87	0.67	0.62	-0.37	1.63e-10	1.29e-9	(B) White
EXOC3L4	14q32.32	3.48	2.48	1.83	1.57	1.00	1.63e-10	1.29e-9	(A) Black or African American
SYNE1	6q25.2	9.06	9.70	1.18	0.96	-0.64	1.64e-10	1.30e-9	(B) White
MARCH6	5p15.2	10.85	11.23	0.70	0.61	-0.38	1.64e-10	1.30e-9	(B) White
CCNL2	1p36.33	10.90	10.45	0.82	0.80	0.45	1.65e-10	1.30e-9	(A) Black or African American
GPATCH11	2p22.2	5.35	5.96	1.12	0.92	-0.61	1.65e-10	1.30e-9	(B) White
SIAE	11q24.2	8.98	9.51	0.95	0.93	-0.53	1.65e-10	1.30e-9	(B) White
ZNF704	8q21.13	7.15	7.98	1.54	1.28	-0.83	1.65e-10	1.30e-9	(B) White
TST	22q12.3	9.31	8.77	0.98	0.95	0.54	1.65e-10	1.30e-9	(A) Black or African American
IDS	Xq28	11.23	11.61	0.70	0.57	-0.38	1.65e-10	1.30e-9	(B) White
ARHGAP18	6q22.33	8.98	9.38	0.73	0.66	-0.40	1.67e-10	1.31e-9	(B) White
TBC1D9	4q31.21	11.40	12.53	2.09	1.76	-1.14	1.67e-10	1.31e-9	(B) White
IPMK	10q21.1	4.66	5.56	1.67	1.33	-0.90	1.67e-10	1.31e-9	(B) White
TRPM7	15q21.2	9.51	9.92	0.76	0.60	-0.41	1.67e-10	1.32e-9	(B) White
KIAA0586	14q23.1	8.19	8.57	0.70	0.56	-0.38	1.68e-10	1.32e-9	(B) White
MAN1A1	6q22.31	9.16	10.04	1.64	1.30	-0.89	1.69e-10	1.33e-9	(B) White
GP2	16p12.3	4.50	6.50	3.57	3.67	-2.00	1.70e-10	1.33e-9	(B) White
RNF41	12q13.3	9.66	9.91	0.46	0.37	-0.25	1.73e-10	1.36e-9	(B) White
RAB8B	15q22.2	8.81	9.23	0.77	0.67	-0.42	1.73e-10	1.36e-9	(B) White
SLC25A1	22q11.21	10.52	10.07	0.82	0.72	0.45	1.73e-10	1.36e-9	(A) Black or African American
NUP98	11p15.4	11.05	11.32	0.50	0.44	-0.27	1.74e-10	1.37e-9	(B) White
AP3M1	10q22.2	10.29	10.60	0.57	0.52	-0.31	1.75e-10	1.37e-9	(B) White
ZRANB3	2q21.3	5.90	6.37	0.86	0.77	-0.47	1.75e-10	1.37e-9	(B) White
FGF20	8p22	0.33	0.65	0.54	0.70	-0.32	1.76e-10	1.38e-9	(B) White
ISY1	3q21.3	9.53	9.29	0.45	0.41	0.25	1.77e-10	1.39e-9	(A) Black or African American
RDH13	19q13.42	8.23	7.82	0.75	0.67	0.41	1.78e-10	1.40e-9	(A) Black or African American
ROBO2	3p12.3	3.60	5.04	2.51	2.93	-1.44	1.80e-10	1.41e-9	(B) White
ACER3	11q13.5	8.06	8.58	0.92	0.95	-0.51	1.80e-10	1.41e-9	(B) White
FZD4	11q14.2	9.31	9.90	1.09	0.93	-0.59	1.80e-10	1.41e-9	(B) White
ZBTB44	11q24.3	9.96	10.36	0.73	0.61	-0.40	1.81e-10	1.42e-9	(B) White
FGF10	5p12	1.88	3.07	2.05	2.51	-1.19	1.82e-10	1.43e-9	(B) White
CUEDC2	10q24.32	9.99	9.64	0.64	0.57	0.35	1.83e-10	1.43e-9	(A) Black or African American
F8	Xq28	7.99	8.45	0.83	0.80	-0.46	1.83e-10	1.44e-9	(B) White
MRPL20-AS1	1p36.33	8.79	8.41	0.67	0.66	0.37	1.84e-10	1.44e-9	(A) Black or African American
NOP56	20p13	11.38	11.05	0.61	0.53	0.33	1.85e-10	1.44e-9	(A) Black or African American
SHPRH	6q24.3	7.40	8.21	1.53	1.06	-0.81	1.85e-10	1.44e-9	(B) White
FANCM	14q21.2	6.88	7.29	0.75	0.62	-0.41	1.85e-10	1.45e-9	(B) White
ABCD3	1p21.3	10.55	11.05	0.91	0.81	-0.50	1.86e-10	1.45e-9	(B) White
NT5DC2	3p21.1	10.12	9.50	1.13	0.99	0.62	1.87e-10	1.46e-9	(A) Black or African American
PLXNC1	12q22	6.90	8.10	2.25	1.60	-1.20	1.89e-10	1.48e-9	(B) White
BACE1	11q23.3	9.44	9.81	0.67	0.65	-0.37	1.89e-10	1.48e-9	(B) White
ENPP5	6p21.1	8.54	9.41	1.53	1.71	-0.87	1.89e-10	1.48e-9	(B) White
PDIK1L	1p36.11	8.64	8.99	0.64	0.57	-0.35	1.91e-10	1.49e-9	(B) White
CHKB-CPT1B	22q13.33	8.41	7.87	0.98	0.99	0.54	1.91e-10	1.49e-9	(A) Black or African American
MTCH1	6p21.2	12.03	11.72	0.58	0.46	0.31	1.91e-10	1.49e-9	(A) Black or African American
ZNF837	19q13.43	5.74	5.13	1.11	1.09	0.61	1.91e-10	1.49e-9	(A) Black or African American
CA12	15q22.2	10.87	12.33	2.70	2.28	-1.46	1.92e-10	1.49e-9	(B) White
GRPR	Xp22.2	4.25	6.00	3.16	3.08	-1.75	1.92e-10	1.49e-9	(B) White
EDNRA	4q31.22-q31.23	8.49	9.15	1.23	1.08	-0.67	1.92e-10	1.49e-9	(B) White
CLIC5	6p21.1	5.91	6.66	1.37	1.25	-0.75	1.95e-10	1.52e-9	(B) White
LOC100190986	16p12.2	6.33	7.15	1.55	1.10	-0.83	1.95e-10	1.52e-9	(B) White
ZFPM2	8q23.1	5.89	6.72	1.53	1.21	-0.82	1.97e-10	1.53e-9	(B) White
NHP2	5q35.3	10.99	10.59	0.74	0.59	0.40	1.98e-10	1.54e-9	(A) Black or African American
NSMF	9q34.3	10.07	9.67	0.73	0.70	0.40	2.00e-10	1.55e-9	(A) Black or African American
H2BFXP	Xq22.2	2.95	2.14	1.51	1.23	0.81	2.00e-10	1.55e-9	(A) Black or African American
CSRNP2	12q13.12	9.93	10.27	0.62	0.53	-0.34	2.01e-10	1.56e-9	(B) White
ZMIZ1	10q22.3	11.55	11.99	0.82	0.60	-0.44	2.01e-10	1.56e-9	(B) White
SMPD4	2q21.1	11.21	10.96	0.46	0.44	0.25	2.01e-10	1.56e-9	(A) Black or African American
PALB2	16p12.2	8.43	8.72	0.55	0.50	-0.30	2.06e-10	1.60e-9	(B) White
KERA	12q21.33	2.80	3.75	1.68	1.87	-0.95	2.06e-10	1.60e-9	(B) White
SMIM14	4p14	9.69	10.34	1.21	1.00	-0.65	2.08e-10	1.61e-9	(B) White
MTSS2	16q22.1	10.26	9.72	0.99	0.89	0.54	2.12e-10	1.64e-9	(A) Black or African American
ASCC3	6q16.3	9.75	10.18	0.79	0.71	-0.43	2.12e-10	1.64e-9	(B) White
GMEB2	20q13.33	9.32	9.06	0.48	0.44	0.26	2.13e-10	1.65e-9	(A) Black or African American
KBTBD2	7p14.3	10.00	10.24	0.45	0.40	-0.24	2.13e-10	1.65e-9	(B) White
NEK5	13q14.3	2.92	3.94	1.88	1.78	-1.03	2.14e-10	1.65e-9	(B) White
RAB5B	12q13.2	11.92	12.18	0.48	0.40	-0.26	2.14e-10	1.65e-9	(B) White
MTG2	20q13.33	9.34	8.99	0.65	0.56	0.35	2.14e-10	1.65e-9	(A) Black or African American
PDLIM2	8p21.3	9.24	8.73	0.94	0.79	0.51	2.15e-10	1.66e-9	(A) Black or African American
RCHY1	4q21.1	8.58	8.87	0.53	0.49	-0.29	2.15e-10	1.66e-9	(B) White
LAGE3	Xq28	9.54	8.96	1.06	0.89	0.57	2.16e-10	1.67e-9	(A) Black or African American
LSMEM2	3p21.31	1.57	1.00	1.07	0.87	0.57	2.17e-10	1.67e-9	(A) Black or African American
ARRDC1	9q34.3	10.38	9.93	0.84	0.74	0.46	2.20e-10	1.69e-9	(A) Black or African American
NOL7	6p23	9.79	9.48	0.58	0.45	0.31	2.21e-10	1.70e-9	(A) Black or African American
EPS8	12p12.3	9.41	9.96	1.04	0.80	-0.55	2.23e-10	1.72e-9	(B) White
TUBA8	22q11.21	5.96	5.42	0.99	0.90	0.54	2.25e-10	1.73e-9	(A) Black or African American
MCRIP2	16p13.3	9.09	8.49	1.11	1.01	0.60	2.25e-10	1.73e-9	(A) Black or African American
ZCCHC4	4p15.2	6.97	7.31	0.63	0.48	-0.34	2.26e-10	1.74e-9	(B) White
CDK5RAP3	17q21.32	11.32	10.87	0.84	0.70	0.45	2.28e-10	1.75e-9	(A) Black or African American
OTUD4	4q31.21	9.69	10.09	0.75	0.57	-0.40	2.29e-10	1.76e-9	(B) White
PIK3C3	18q12.3	8.93	9.21	0.51	0.47	-0.28	2.29e-10	1.76e-9	(B) White
ABHD2	15q26.1	11.45	12.14	1.27	1.09	-0.69	2.30e-10	1.77e-9	(B) White
IL23A	12q13.3	4.01	3.38	1.16	1.11	0.63	2.32e-10	1.78e-9	(A) Black or African American
NDUFA7	19p13.2	9.72	9.27	0.83	0.76	0.45	2.32e-10	1.78e-9	(A) Black or African American
FAM199X	Xq22.2	8.96	9.34	0.70	0.61	-0.38	2.33e-10	1.79e-9	(B) White
CCDC22	Xp11.23	9.35	9.02	0.64	0.45	0.34	2.33e-10	1.79e-9	(A) Black or African American
UBE2T	1q32.1	8.95	8.38	1.01	1.14	0.57	2.35e-10	1.80e-9	(A) Black or African American
ERCC6	10q11.23	7.99	8.36	0.69	0.63	-0.38	2.38e-10	1.82e-9	(B) White
XPR1	1q25.3	9.85	10.28	0.80	0.70	-0.43	2.38e-10	1.82e-9	(B) White
ZNF395	8p21.1	10.10	10.51	0.73	0.76	-0.40	2.38e-10	1.82e-9	(B) White
ZNF708	19p12	7.17	7.57	0.74	0.65	-0.40	2.38e-10	1.82e-9	(B) White
GPKOW	Xp11.23	9.25	8.95	0.57	0.43	0.30	2.39e-10	1.83e-9	(A) Black or African American
RRM2B	8q22.3	9.60	10.03	0.79	0.78	-0.44	2.39e-10	1.83e-9	(B) White
FANCA	16q24.3	8.19	7.54	1.19	1.22	0.66	2.40e-10	1.83e-9	(A) Black or African American
TMEM127	2q11.2	11.17	11.39	0.42	0.35	-0.22	2.42e-10	1.85e-9	(B) White
LENG1	19q13.42	7.64	7.16	0.84	0.93	0.47	2.42e-10	1.85e-9	(A) Black or African American
ITM2C	2q37.1	10.38	9.68	1.29	1.19	0.70	2.42e-10	1.85e-9	(A) Black or African American
GNPDA2	4p12	8.04	8.49	0.84	0.61	-0.45	2.43e-10	1.85e-9	(B) White
SMOX	20p13	7.98	7.32	1.22	1.12	0.67	2.43e-10	1.86e-9	(A) Black or African American
SIK2	11q23.1	8.69	9.13	0.81	0.73	-0.44	2.44e-10	1.86e-9	(B) White
FRYL	4p11	9.85	10.32	0.88	0.66	-0.47	2.49e-10	1.90e-9	(B) White
F2R	5q13.3	9.84	10.49	1.22	1.00	-0.65	2.53e-10	1.93e-9	(B) White
JAM3	11q25	8.43	8.98	1.00	0.92	-0.55	2.54e-10	1.93e-9	(B) White
PATJ	1p31.3	10.49	10.92	0.76	0.88	-0.43	2.55e-10	1.94e-9	(B) White
NRP1	10p11.22	10.43	10.94	0.94	0.83	-0.51	2.55e-10	1.94e-9	(B) White
C2ORF69	2q33.1	8.62	8.92	0.54	0.51	-0.30	2.56e-10	1.95e-9	(B) White
LOC653653	17q23.1	5.49	6.22	1.38	0.93	-0.72	2.58e-10	1.96e-9	(B) White
ZNF335	20q13.12	9.32	9.07	0.46	0.42	0.25	2.59e-10	1.97e-9	(A) Black or African American
LOC100272216		2.68	3.51	1.54	1.24	-0.82	2.59e-10	1.97e-9	(B) White
TGFBR3	1p22.1	8.40	9.33	1.69	1.68	-0.93	2.60e-10	1.97e-9	(B) White
DAZAP2	12q13.13	12.40	12.65	0.46	0.42	-0.25	2.62e-10	1.99e-9	(B) White
DEF6	6p21.31	9.02	8.53	0.90	0.80	0.49	2.64e-10	2.00e-9	(A) Black or African American
TMEM263	12q23.3	10.29	10.61	0.59	0.57	-0.32	2.64e-10	2.00e-9	(B) White
ARFGEF2	20q13.13	10.78	11.26	0.89	0.77	-0.48	2.64e-10	2.00e-9	(B) White
SHLD2	10q23.2	9.31	9.59	0.51	0.49	-0.28	2.65e-10	2.01e-9	(B) White
UCK1	9q34.13	9.53	9.26	0.51	0.45	0.28	2.65e-10	2.01e-9	(A) Black or African American
NR2F6	19p13.11	10.64	10.23	0.77	0.66	0.41	2.66e-10	2.01e-9	(A) Black or African American
PPP2R5C	14q32.31	10.84	11.06	0.39	0.38	-0.22	2.66e-10	2.01e-9	(B) White
MED10	5p15.31	8.96	8.64	0.61	0.51	0.33	2.67e-10	2.02e-9	(A) Black or African American
PHAX	5q23.2	8.76	9.05	0.54	0.46	-0.29	2.72e-10	2.06e-9	(B) White
WDR5	9q34.2	10.20	9.92	0.52	0.44	0.28	2.75e-10	2.08e-9	(A) Black or African American
MTFP1	22q12.2	8.45	7.99	0.87	0.79	0.47	2.75e-10	2.08e-9	(A) Black or African American
JMY	5q14.1	8.80	9.21	0.77	0.69	-0.42	2.75e-10	2.08e-9	(B) White
CFAP20	16q21	9.14	8.85	0.53	0.51	0.29	2.75e-10	2.08e-9	(A) Black or African American
ZNF649	19q13.41	7.51	8.11	1.12	0.96	-0.60	2.78e-10	2.10e-9	(B) White
REEP3	10q21.3	8.93	9.36	0.81	0.67	-0.43	2.81e-10	2.12e-9	(B) White
ZNF680	7q11.21	8.13	8.63	0.93	0.76	-0.50	2.81e-10	2.12e-9	(B) White
KBTBD6	13q14.11	8.36	8.69	0.62	0.57	-0.34	2.82e-10	2.12e-9	(B) White
AEN	15q26.1	9.22	8.91	0.56	0.56	0.31	2.82e-10	2.12e-9	(A) Black or African American
DPY30	2p22.3	9.81	9.50	0.57	0.50	0.31	2.83e-10	2.13e-9	(A) Black or African American
PRCP	11q14.1	10.96	11.36	0.72	0.67	-0.39	2.87e-10	2.16e-9	(B) White
ABCA6	17q24.2-q24.3	5.21	6.18	1.81	1.63	-0.98	2.87e-10	2.16e-9	(B) White
TRAPPC3	1p34.3	10.39	10.13	0.49	0.40	0.26	2.89e-10	2.17e-9	(A) Black or African American
UBXN4	2q21.3	11.45	11.78	0.63	0.46	-0.33	2.90e-10	2.19e-9	(B) White
MACO1	1p36.11|1p36.11	9.96	10.24	0.53	0.45	-0.28	2.92e-10	2.19e-9	(B) White
ESR1	6q25.1-q25.2	10.03	12.00	3.68	2.95	-1.96	2.94e-10	2.21e-9	(B) White
NDUFAF5	20p12.1	7.46	7.18	0.50	0.50	0.27	2.97e-10	2.24e-9	(A) Black or African American
KIFC3	16q21	8.63	8.03	1.12	1.02	0.60	2.99e-10	2.25e-9	(A) Black or African American
C10ORF95	10q24.32	3.93	3.43	0.91	1.00	0.51	3.00e-10	2.26e-9	(A) Black or African American
TNRC6B	22q13.1	9.21	9.58	0.68	0.55	-0.36	3.01e-10	2.26e-9	(B) White
ZNF175	19q13.41	6.55	7.17	1.17	0.91	-0.62	3.06e-10	2.29e-9	(B) White
SNRPD2	19q13.32	11.67	11.30	0.70	0.58	0.37	3.06e-10	2.29e-9	(A) Black or African American
GLRB	4q32.1	6.17	7.25	2.03	1.65	-1.08	3.06e-10	2.30e-9	(B) White
LOC155060	7q36.1	7.97	7.42	1.00	0.99	0.55	3.12e-10	2.34e-9	(A) Black or African American
RIC1	9p24.1	9.04	9.41	0.69	0.58	-0.37	3.13e-10	2.35e-9	(B) White
CRBN	3p26.2	9.14	9.42	0.53	0.45	-0.28	3.13e-10	2.35e-9	(B) White
FAM217B	20q13.33	7.36	7.93	1.07	0.88	-0.57	3.17e-10	2.37e-9	(B) White
ADGRB3	6q12-q13	1.27	1.81	0.94	1.24	-0.54	3.23e-10	2.42e-9	(B) White
GDAP2	1p12	8.41	8.72	0.57	0.50	-0.30	3.23e-10	2.42e-9	(B) White
MND1	4q31.3	6.24	5.48	1.36	1.43	0.75	3.27e-10	2.45e-9	(A) Black or African American
SCN2B	11q23.3	2.56	3.53	1.76	1.86	-0.97	3.29e-10	2.46e-9	(B) White
